date,channel,hour,text,sentiment,category
07/12/2022,voyna_ukrainavshoke,14,"**В Харькове в целях безопасности установили новогоднюю ёлку на станции метро ""Университет""**, там же в ночь с 31 декабря на 1 января пройдёт праздничный концерт, – сообщил мэр города Терехов.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
07/12/2022,voyna_ukrainavshoke,14,"**Лукашенко был агентом КГБ СССР с позывным ""Валет"" и ранее выполнял разведывательные мероприятия.
**
По крайней мере, такой вывод указан в якобы характеристике Лукашенко, фото которой сейчас распространяется в СМИ. Её достоверность не подтверждена.

Среди прочего, там также указано, что ""Валет"" ""падок на женщин, особенно несовершеннолетних"".

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
07/12/2022,voyna_ukrainavshoke,13,"**Нацгвардейцы сбили рашистскую ракету из пулеметов и автоматов.**

Это произошло во время массированного обстрела 5 декабря - тогда бойцы НГУ сбили крылатую ракету Х-101.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
07/12/2022,voyna_ukrainavshoke,13,"__**""Мальчики уехали, пушечное мясо осталось""
__**
На россии сняли пропагандонский ролик с критикой тех, кто свалил из страны из-за могилизации.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Political
07/12/2022,voyna_ukrainavshoke,13,"⚡️**В Кабмине Германии заявили, что Украина не обязана ограничиваться в своей обороне только собственной территорией.
**
[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
07/12/2022,voyna_ukrainavshoke,13,"**18+ Последствия обстрела Курахово Донецкой области (подконтрольная Украине территория). 
**
Сообщают, как минимум, о четырех погибших в центре города из-за рашистского обстрела.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
07/12/2022,voyna_ukrainavshoke,13,"**Журнал Time назвал персоной года Зеленского и ""дух Украины"".
**
[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Political
07/12/2022,voyna_ukrainavshoke,12,"В Луганской области священника УПЦ московского патриархата приговорили к 12 годам заключения за передачу врагу позиций украинских военных.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
07/12/2022,voyna_ukrainavshoke,11,"**Наши ребята не только хорошо воевать умеют, но и вкусно готовить.**

Источник: 122 бригада терробороны ВСУ.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
07/12/2022,voyna_ukrainavshoke,11,"**Подозрительные пакеты в посольства Украины отсылались из автосалона Tesla в немецком городе Зиндельфингене**, — Кулеба

По его словам, в 15 странах мира посольства получили уже 31 подозрительный пакет.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Political
07/12/2022,voyna_ukrainavshoke,11,"__**""Скоро на россии не будет безопасных зон. Мы сможем поразить все цели на территории, в том числе в Сибири. У нас нет ограничений по дальности""__**, — заявил Financial Times анонимный советник правительства Украины по вопросам обороны.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Political
07/12/2022,voyna_ukrainavshoke,10,"**Угадай страну по описанию**.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
07/12/2022,voyna_ukrainavshoke,10,"**❗️россия заказала у Ирана сотни баллистических ракет и дронов,** — Zeit со ссылкой на источники в ООН.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
07/12/2022,voyna_ukrainavshoke,10,"**Полиция Германии проводит масштабную спецоперацию против ультраправых экстремистов.

**По данным Минюста готовился штурм парламента и государственный переворот. Уже задержали 25 из более 50 подозреваемых. 

Немецкие СМИ сообщают, что среди задержанных оказались россиянка и мужчина, который тесно контактировал с представителями рф.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Political
07/12/2022,voyna_ukrainavshoke,9,"**Так ночью было под Бахмутом.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
07/12/2022,voyna_ukrainavshoke,9,"Штурмовики Су-25 299-ой бригады тактической авиации Воздушных сил ВСУ на боевом задании в Донецкой области.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
07/12/2022,voyna_ukrainavshoke,8,"Один из рашистских зеков, которого выпустили из колонии и отправили на войну с Украиной, дезертировал с фронта и открыл стрельбу по мусорам в Новошахтинске. Имя дезертира Павел Николин. Он был завербован в ЧВК ""Вагнер"".

Вот это да! Оказывается, выпускать и вооружать уголовное отребье было плохой идеей. Кто бы мог подумать.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Economical
07/12/2022,voyna_ukrainavshoke,8,"Во временно оккупированном Мелитополе мужчинам уже начали рассылать смс-приглашения в местный военкомат.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Humanitarian
07/12/2022,voyna_ukrainavshoke,8,"**В пгт Мирное Мелитопольского района русские чмобики  зачем-то срывают унитазы и выкидывают их на улицы.**

Видимо, не разобрались с эксплуатацией.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
07/12/2022,voyna_ukrainavshoke,7,"Наши воины показали, во что рашисты превратили город Бахмут в Донецкой области нестихающими обстрелами.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
07/12/2022,voyna_ukrainavshoke,7,"Тем временем главный скоморох россии на главном телеканале страны развлекает убогих.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Shelling
07/12/2022,voyna_ukrainavshoke,7,"**В Донецкой области при столкновении рашистского грузовика и пассажирского микроавтобуса погибло 16 человек.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
07/12/2022,voyna_ukrainavshoke,7,"**Жительница Херсона о благах цивилизации и свободе.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Shelling
07/12/2022,voyna_ukrainavshoke,6,"**Весной ВСУ будут в Севастополе, Донецке и Луганске - Данилов.
**
По словам секретаря СНБО, зима станет ключевым этапом в борьбе за независимость Украины.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
07/12/2022,voyna_ukrainavshoke,6,"**Наше ПВО вчера вечером сбило 14 иранских мопедов, один БпЛА ""Орлан-10"" и еще 2 вражеских беспилотника, тип которых устанавливается**, — Генштаб ВСУ.

На фото обломки шахеда в Житомирской области.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,21,"Спустя двое суток дали свет в одном из ЖК Одессы. Реакция людей бесценна.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
06/12/2022,voyna_ukrainavshoke,20,"Район Бахмута. Сообщается, что оккупантам устроили праздничный салют.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Shelling
06/12/2022,voyna_ukrainavshoke,20,"Руснявые пропагандоны публикуют кадры прибытия, как утверждается, в Луганск колонны с Т-90М.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Shelling
06/12/2022,voyna_ukrainavshoke,20,"В** Днепре и Запорожье взрывы.**

Судя по звукам из Днепра, после долгого перерыва русня вновь начала использовать иранские мопеды.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,20,"**На недавно атакованном беспилотниками аэродроме Энгельс почему-то взвыла воздушная тревога.**

Что-то случилось?

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,19,"__**""На видео с полетов все очень хорошо, самолеты летают, ракеты отстреливаются, но, к сожалению, нет понимания того, что происходит за кадром, поэтому я решил выставить фото без редактирования""__**, — воин Воздушных сил ВСУ Вадим Ворошилов с позывным Karaya.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
06/12/2022,voyna_ukrainavshoke,18,"**❗️Эстония будет вынуждена на время отключать электроэнергию при сильных морозах, **— СМИ со ссылкой на премьер-министра страны Каллас.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Economical
06/12/2022,voyna_ukrainavshoke,18,"Erik - слесарь из немецкого городка Куксхафен. Он поехал на войну в Украину, чтобы освободить в Херсоне своих бабушку, дедушку и тетю. Он плачет, когда наконец-то смог их обнять. 

Немецкая речь в Херсоне - речь освободителей от фашизма. Вот так повернулась история.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
06/12/2022,voyna_ukrainavshoke,17,"Недалёкие рашисткие пропагандисты опубликовали кадры вчерашнего запуска ракет по Украине, которые в дальнейшем будут использованы в Гааге в качестве доказательства совершения россией военных преступлений.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Political
06/12/2022,voyna_ukrainavshoke,17,"**Украинский омбудсмен показал россиян перед сегодняшним обменом.

**По ним и не скажешь, что побывали в плену у кровожадных ""нацистов-бандеровцев"". Все оккупанты тепло одеты и явно не пухнут с голоду, а кто-то похоже еще и набрал пару килограмм.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Humanitarian
06/12/2022,voyna_ukrainavshoke,17,"**россия нанесла ракетный удар по объекту промышленной инфраструктуры Кривого Рога.

**О последствиях изъятия и пострадавших пока неизвестно.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,16,"Уничтоженный 2С7 ""Пион"" российских оккупантов.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,16,"**4 ракеты ударили по Краматорску: повреждения получили 39 частных домов, учебное заведение и промзона.
** 
К счастью, обошлось без пострадавших.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,15,"**Уничтожение рашистского танка Т-80.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,14,"**Кадры утренней бавовны в Курской области рф.
**
[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,13,"Белгородский губернатор сообщил о решении сформировать батальоны самообороны из жителей области.

Гойда!

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
06/12/2022,voyna_ukrainavshoke,12,"**Рашисты продолжают хаотично обстреливать Донецк. Уже известно о 7 погибших мирных жителях.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,12,"**В День ВСУ домой из плена вернулись 60 украинских воинов.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,11,"**В Херсоне слышны автоматные очереди.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,10,"❗️**Венгрия заблокировала выделение Украине €18 млрд макрофинансовой помощи ЕС в 2023 году**, — СМИ

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Economical
06/12/2022,voyna_ukrainavshoke,10,"**В Макеевке Донецкой области сильный пожар - горит подстанция.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,10,"**Зеленский выехал на передовую в Славянск Донецкой области и поздравил ВСУ с их праздником.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
06/12/2022,voyna_ukrainavshoke,9,"**Гиркин вернулся с войны в Украине. Официально.**

Попытка повоевать полностью провалилась. Полностью.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Economical
06/12/2022,voyna_ukrainavshoke,9,"**Центр оккупированного Донецка сейчас.
**
[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,8,"**Фото устранения последствий вчерашнего ракетного удара по энергетической инфраструктуре Одесской области.
**
[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,8,"**В рашистской Чите вокруг фонтана на площади Ленина установили ледяные фигуры рашистских вояк.**

В это время под Бахмутом тысячи таких ледяных фигур раскиданы по полям. Когда заберете, клоуны?

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Political
06/12/2022,voyna_ukrainavshoke,8,"**Не Курском единым.**

В Брянской области беспилотники атаковали комбинат ""Слава"" — они упали и взорвались в 3 метрах от резервуаров с дизтопливом.

Комбинат находится в 80 км от границы.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
06/12/2022,voyna_ukrainavshoke,7,"**Шлем пилота, части самолёта, а так же другие интересные вещи найденные на месте сбитого Су-24М в районе Бахмута.**

ФИО, уже хорошего, пилота — Редькин Алексей Александрович.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
06/12/2022,voyna_ukrainavshoke,7,"**Латвия аннулировала лицензию на вещание телеканала ""Дождь"", переехавшего в Ригу после нападения россии на Украину. **

Решение принято в интересах ""государственной безопасности и общественного порядка"".

Напомним, ранее один из ведущих ""Дождя"" [сказал в эфире](https://t.me/voyna_ukrainavshoke/34628) о помощи могилизованным россиянам. После этого телеканал заявил, что журналиста не так поняли, а затем этого журналиста  уволили.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
06/12/2022,voyna_ukrainavshoke,7,"**Зеленский поздравил наших защитников с Днем Вооруженных Сил Украины и опубликовал трогательное видео. 
**
[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Shelling
06/12/2022,voyna_ukrainavshoke,6,"**Бавовна на россии продолжается - беспилотник атаковал аэродром в Курске.**

Местные власти сообщают, что загорелся нефтенакопитель, ""паники нет"". Но очевидцы подтверждают, что пожар масштабный.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
05/12/2022,voyna_ukrainavshoke,20,"**Из-за отсутствия электроэнергии в Одессе остановлена ​​работа котельных КП ""Теплоснабжение города Одесса"", - мэр Труханов.**

Он сообщил, что в городе также отсутствует вода.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Shelling
05/12/2022,voyna_ukrainavshoke,19,"**На вооружении ВСУ замечен польский ЗРК С-125 Newa SC.
**
Это польская модернизация советского зенитно-ракетного комплекса С-125 ""Нева-М"". Кроме монтажа пусковой установки на шасси танка Т-55, комплекс полностью был оснащен электроникой, позволяющей получать данные о курсе цели и ракет, повышена дальность обнаружения целей с учетом работы в сложных радиолокационных условиях подавления.

Ранее Польша не сообщала о поставках таких систем в Украину.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Shelling
05/12/2022,voyna_ukrainavshoke,19,"Упавшая возле молдавского города Бричаны ракета не представляет опасности, поскольку не содержит взрывоопасных материалов, сообщило МВД Молдовы по итогам проверки.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Political
05/12/2022,voyna_ukrainavshoke,18,"**Тотального отключения электроэнергии не будет, – гендиректор Yasno Сергей Коваленко.

**Как только ситуация стабилизируется, все регионы вернутся к графикам отключения света.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Economical
05/12/2022,voyna_ukrainavshoke,18,"Еще кадры легких царапин после встречи с украинским беспилотником.

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Political
05/12/2022,voyna_ukrainavshoke,17,"Поврежденный бомбардировщик Ту-22м3 на аэродроме Дягилево, который, как заявляют в минубийства рф, был атакован украинским беспилотником.

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
05/12/2022,voyna_ukrainavshoke,17,"**🤡 цели достигнуты ... укропам отключили свет на 2 часа.

**[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Economical
05/12/2022,voyna_ukrainavshoke,17,"**В Праге установили памятник Хуйлу вместо монумента маршала СССР Конева.

**Пыня изображен как орк, закручивающий газовый кран.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
05/12/2022,voyna_ukrainavshoke,17,"**Удар по аэродрому в Энгельсе был нанесен советским БПЛА Ту-141 ""Стриж"", который беспрепятственно преодолел почти 650 км над территорией россии.** Об этом сообщил рашистский военкор Коц. 

[Подписаться](https://t.me/voyna_ukrainavshoke)",neutral,Shelling
05/12/2022,voyna_ukrainavshoke,16,"**Немецкая** **зенитка Gepard сбила рашистскую крылатую ракету.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
05/12/2022,voyna_ukrainavshoke,16,"**Украина готова обеспечить безопасность России в обмен на отказ Москвы от ядерного оружия**, — советник главы ОП Подоляк.

[Подписаться](https://t.me/voyna_ukrainavshoke)",positive,Political
05/12/2022,voyna_ukrainavshoke,16,"**Левобережный район Мариуполя до и после рашистской оккупации.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
05/12/2022,voyna_ukrainavshoke,16,"**Обломки одной из ракет, сбитой в Киевской области сегодня.**

[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
05/12/2022,voyna_ukrainavshoke,15,"**Сегодня Силы ПВО сбили более 60 из более 70 выпущенных по Украине рашистских ракет.
**
[Подписаться](https://t.me/voyna_ukrainavshoke)",negative,Shelling
